patent_id,cpc_sequence,cpc_section,cpc_class,cpc_subclass,cpc_group,cpc_type
7064763,0,G,G06,G06T,G06T11/40,inventional
7064763,1,G,G06,G06T,G06T15/005,inventional
7064763,2,G,G06,G06T,G06T15/04,inventional
7064763,3,G,G06,G06T,G06T15/50,inventional
7064763,4,G,G06,G06T,G06T15/503,inventional
7064763,5,G,G06,G06T,G06T15/506,inventional
7205973,0,G,G06,G06F,G06F1/3203,inventional
7205973,1,G,G06,G06F,G06F1/3218,inventional
7205973,2,G,G06,G06F,G06F1/3265,inventional
7205973,3,G,G09,G09G,G09G3/3406,inventional
7205973,4,G,G09,G09G,G09G2310/066,additional
7205973,5,G,G09,G09G,G09G2320/0606,additional
7205973,6,G,G09,G09G,G09G2320/0626,additional
7205973,7,G,G09,G09G,G09G2320/064,additional
7205973,8,G,G09,G09G,G09G2330/022,additional
7205973,9,Y,Y02,Y02D,Y02D10/00,additional
7205997,0,G,G09,G09G,G09G5/003,inventional
7205997,1,G,G06,G06F,G06F3/14,additional
7205997,2,G,G09,G09G,G09G5/02,additional
7205997,3,G,G09,G09G,G09G5/363,additional
7205997,4,G,G09,G09G,G09G2320/0673,additional
7205997,5,G,G09,G09G,G09G2340/06,additional
7205997,6,G,G09,G09G,G09G2370/12,additional
7161812,0,H,H05,H05K,H05K7/1084,inventional
7161812,1,H,H05,H05K,H05K1/114,inventional
7161812,2,H,H05,H05K,H05K2201/09227,additional
7161812,3,H,H05,H05K,H05K2201/10734,additional
7253599,0,G,G05,G05F,G05F3/30,inventional
7206556,0,H,H04,H04W,H04W8/22,inventional
7206556,1,H,H04,H04W,H04W24/00,additional
7065630,0,G,G06,G06F,G06F12/1081,inventional
7206872,0,H,H04,H04L,H04L67/1097,inventional
7206872,1,H,H04,H04L,H04L65/70,inventional
7206902,0,G,G06,G06F,G06F12/0862,inventional
7206902,1,G,G06,G06F,G06F12/0875,inventional
7206902,2,G,G06,G06F,G06F2212/6026,additional
7162716,0,G,G06,G06T,G06T1/20,inventional
6980208,0,G,G06,G06T,G06T15/005,inventional
6980209,0,G,G06,G06T,G06T15/005,inventional
7209133,0,G,G09,G09G,G09G5/005,inventional
7209133,1,G,G09,G09G,G09G5/006,additional
7209133,2,G,G09,G09G,G09G5/008,additional
7209140,0,G,G06,G06T,G06T15/005,inventional
7209140,1,G,G06,G06T,G06T15/503,inventional
7256571,0,G,G05,G05F,G05F1/56,inventional
7068272,0,G,G06,G06T,G06T15/005,inventional
7068278,0,G,G06,G06F,G06F3/1446,inventional
7068278,1,G,G09,G09G,G09G5/39,inventional
7068278,2,H,H04,H04N,H04N9/3147,inventional
7256788,0,G,G06,G06F,G06F1/3203,inventional
7256788,1,G,G06,G06F,G06F1/3243,inventional
7256788,2,G,G06,G06T,G06T1/20,inventional
7256788,3,Y,Y02,Y02D,Y02D10/00,additional
7256792,0,G,G06,G06T,G06T15/04,inventional
7256796,0,G,G06,G06T,G06T11/40,inventional
7301542,0,G,G09,G09G,G09G5/395,inventional
7301542,1,G,G06,G06T,G06T5/20,inventional
7301542,2,G,G09,G09G,G09G5/391,inventional
7301542,3,G,G09,G09G,G09G2340/02,additional
7023437,0,G,G06,G06T,G06T15/005,inventional
7302499,0,H,H04,H04L,H04L69/16,inventional
7302499,1,H,H04,H04L,H04L69/161,inventional
7302499,2,H,H04,H04L,H04L69/162,inventional
7302499,3,H,H04,H04L,H04L69/169,inventional
7302512,0,G,G06,G06F,G06F9/46,inventional
6982490,0,H,H05,H05K,H05K1/0295,inventional
6982490,1,H,H05,H05K,H05K2201/09954,additional
6982490,2,H,H05,H05K,H05K2201/10674,additional
6982490,3,H,H05,H05K,H05K2201/10734,additional
6982718,0,G,G06,G06T,G06T15/50,inventional
6982718,1,G,G06,G06T,G06T15/04,inventional
6982722,0,G,G09,G09G,G09G3/2048,inventional
6982722,1,G,G09,G09G,G09G5/02,additional
6982722,2,G,G09,G09G,G09G5/363,additional
6982722,3,G,G09,G09G,G09G2320/0247,additional
7166934,0,G,G06,G06F,G06F1/26,inventional
7167183,0,G,G06,G06T,G06T1/60,inventional
7167183,1,G,G06,G06T,G06T15/005,inventional
7117238,0,G,G06,G06F,G06F7/5525,inventional
7117238,1,G,G06,G06F,G06F7/535,inventional
7117238,2,G,G06,G06F,G06F2207/5355,additional
6983357,0,G,G06,G06F,G06F9/3879,inventional
6983357,1,G,G06,G06F,G06F9/45529,inventional
6983357,2,G,G06,G06F,G06F9/45504,additional
7117421,0,G,G06,G06F,G06F11/1008,inventional
6797998,0,H,H05,H05K,H05K1/0295,inventional
6797998,1,H,H05,H05K,H05K2201/09954,additional
6797998,2,H,H05,H05K,H05K2201/10674,additional
6797998,3,H,H05,H05K,H05K2201/10734,additional
7259606,0,G,G06,G06F,G06F13/1689,inventional
7259606,1,G,G06,G06F,G06F13/4234,inventional
7259606,2,H,H04,H04L,H04L7/033,additional
6937290,0,H,H04,H04N,H04N5/06,inventional
7071947,0,G,G06,G06T,G06T15/50,inventional
6985143,0,G,G06,G06T,G06T1/60,inventional
6985151,0,G,G06,G06T,G06T1/60,inventional
6985152,0,G,G06,G06F,G06F3/14,inventional
6938176,0,G,G06,G06F,G06F1/3237,inventional
6938176,1,G,G06,G06F,G06F1/10,inventional
6938176,2,G,G06,G06F,G06F1/3203,inventional
6938176,3,G,G06,G06F,G06F1/324,inventional
6938176,4,G,G06,G06F,G06F1/3296,inventional
6938176,5,G,G09,G09G,G09G2330/021,additional
6938176,6,Y,Y02,Y02D,Y02D10/00,additional
7027062,0,G,G06,G06T,G06T11/60,inventional
7027062,1,G,G09,G09G,G09G5/363,additional
7027063,0,G,G06,G06T,G06T15/04,inventional
7027063,1,G,G06,G06T,G06T1/60,inventional
7260631,0,H,H04,H04L,H04L67/1097,inventional
7260686,0,G,G06,G06F,G06F12/0862,inventional
7119806,0,G,G06,G06T,G06T15/60,inventional
7119806,1,G,G06,G06T,G06T15/50,inventional
7119806,2,G,G06,G06T,G06T15/80,inventional
7120653,0,H,H04,H04L,H04L67/06,inventional
7120653,1,H,H04,H04L,H04L67/1097,inventional
7120653,2,H,H04,H04L,H04L69/329,additional
7120653,3,Y,Y10,Y10S,Y10S707/99955,additional
7170513,0,G,G06,G06T,G06T15/405,inventional
7170513,1,G,G06,G06T,G06T15/005,inventional
7170515,0,G,G06,G06T,G06T15/005,inventional
7120816,0,G,G09,G09G,G09G3/001,inventional
7120816,1,G,G06,G06F,G06F3/1438,inventional
7120816,2,G,G09,G09G,G09G5/18,inventional
7120816,3,H,H04,H04N,H04N5/04,inventional
7120816,4,H,H04,H04N,H04N9/3147,inventional
7120816,5,G,G06,G06F,G06F3/1446,additional
7120816,6,G,G09,G09G,G09G2300/026,additional
7170757,0,H,H05,H05K,H05K1/141,inventional
7170757,1,H,H05,H05K,H05K2201/09063,additional
7170757,2,H,H05,H05K,H05K2201/10189,additional
7170757,3,H,H05,H05K,H05K2201/2036,additional
7120930,0,H,H04,H04L,H04L63/0272,inventional
7120930,1,H,H04,H04L,H04L61/10,inventional
7120930,2,H,H04,H04L,H04L61/256,inventional
7120930,3,H,H04,H04L,H04L61/5007,inventional
7120930,4,H,H04,H04L,H04L61/5014,inventional
7120930,5,H,H04,H04L,H04L63/0428,inventional
7120930,6,H,H04,H04L,H04L63/164,inventional
7120930,7,H,H04,H04L,H04L61/2514,additional
7120930,8,H,H04,H04L,H04L61/255,additional
7120930,9,H,H04,H04L,H04L63/061,additional
7120930,10,H,H04,H04L,H04L69/24,additional
7171051,0,G,G06,G06T,G06T9/00,inventional
7171051,1,G,G06,G06T,G06T15/04,inventional
6987517,0,G,G06,G06T,G06T15/005,inventional
6987517,1,G,G06,G06T,G06T15/04,inventional
7307628,0,G,G06,G06T,G06T15/40,inventional
7216050,0,G,G01,G01R,G01R31/31725,inventional
7216050,1,G,G01,G01R,G01R31/3171,inventional
7216050,2,G,G01,G01R,G01R31/318508,inventional
6940515,0,G,G06,G06T,G06T1/20,inventional
7262776,0,G,G09,G09G,G09G5/393,inventional
7262776,1,G,G06,G06F,G06F3/1415,inventional
7262776,2,G,G09,G09G,G09G5/395,inventional
7262776,3,G,G09,G09G,G09G5/397,inventional
7262776,4,G,G09,G09G,G09G5/399,inventional
7262776,5,G,G09,G09G,G09G2310/04,additional
7262776,6,G,G09,G09G,G09G2320/103,additional
7262776,7,G,G09,G09G,G09G2350/00,additional
7262776,8,G,G09,G09G,G09G2360/122,additional
7262776,9,G,G09,G09G,G09G2360/127,additional
7262776,10,G,G09,G09G,G09G2360/18,additional
6894385,0,H,H01,H01L,H01L23/49816,inventional
6894385,1,H,H01,H01L,H01L23/49838,inventional
6894385,2,H,H01,H01L,H01L24/48,additional
6894385,3,H,H01,H01L,H01L2224/16,additional
6894385,4,H,H01,H01L,H01L2224/16225,additional
6894385,5,H,H01,H01L,H01L2224/32225,additional
6894385,6,H,H01,H01L,H01L2224/48091,additional
6894385,7,H,H01,H01L,H01L2224/48227,additional
6894385,8,H,H01,H01L,H01L2224/73265,additional
6894385,9,H,H01,H01L,H01L2924/00014,additional
6894385,10,H,H01,H01L,H01L2924/14,additional
6894385,11,H,H01,H01L,H01L2924/15159,additional
6894385,12,H,H01,H01L,H01L2924/15311,additional
6894385,13,H,H01,H01L,H01L2924/19041,additional
6894385,14,H,H01,H01L,H01L2924/19106,additional
7075539,0,G,G06,G06T,G06T1/60,inventional
7075541,0,G,G06,G06T,G06T15/005,inventional
7075541,1,G,G09,G09G,G09G5/393,inventional
7075541,2,G,G06,G06T,G06T2210/52,additional
7075541,3,G,G09,G09G,G09G2352/00,additional
6894687,0,G,G06,G06T,G06T15/50,inventional
6894687,1,G,G06,G06T,G06T15/04,inventional
6894689,0,G,G06,G06T,G06T15/405,inventional
6894689,1,G,G06,G06T,G06T15/005,inventional
7123180,0,G,G08,G08C,G08C17/02,inventional
7123180,1,G,G08,G08C,G08C23/04,inventional
7123180,2,G,G08,G08C,G08C2201/32,additional
7030879,0,G,G06,G06T,G06T15/55,inventional
7173635,0,G,G09,G09G,G09G3/003,inventional
7173635,1,G,G06,G06F,G06F3/1454,inventional
7173635,2,G,G06,G06F,G06F3/1415,additional
7173635,3,G,G09,G09G,G09G2340/02,additional
7173635,4,G,G09,G09G,G09G2340/04,additional
7173635,5,H,H04,H04N,H04N7/01,additional
6942521,0,H,H01,H01R,H01R12/712,inventional
6942521,1,H,H01,H01R,H01R13/6485,inventional
6942521,2,H,H01,H01R,H01R13/658,inventional
6942521,3,H,H01,H01R,H01R13/6658,inventional
7218291,0,G,G06,G06T,G06T11/40,inventional
7218291,1,G,G06,G06T,G06T15/005,inventional
7218291,2,G,G06,G06T,G06T15/50,inventional
7218291,3,G,G06,G06T,G06T15/80,inventional
6844880,0,G,G06,G06T,G06T15/005,inventional
6844880,1,G,G06,G06T,G06T11/40,inventional
6844880,2,G,G06,G06T,G06T15/04,inventional
6844880,3,G,G06,G06T,G06T15/50,inventional
6844880,4,G,G06,G06T,G06T15/503,inventional
6844880,5,G,G06,G06T,G06T15/506,inventional
6989840,0,G,G06,G06T,G06T15/503,inventional
6989840,1,G,G06,G06T,G06T15/04,inventional
7174432,0,G,G06,G06F,G06F9/544,inventional
7174436,0,G,G06,G06F,G06F12/0815,inventional
7174436,1,G,G06,G06F,G06F12/1027,additional
7077679,0,G,G06,G06F,G06F1/185,inventional
7077679,1,H,H01,H01R,H01R12/7082,inventional
7077679,2,H,H01,H01R,H01R31/08,additional
7353243,0,H,H03,H03H,H03H17/0294,inventional
7353243,1,H,H03,H03H,H03H21/0012,inventional
7353369,0,G,G06,G06F,G06F9/3851,inventional
7353369,1,G,G06,G06F,G06F9/30072,inventional
7353369,2,G,G06,G06F,G06F9/30101,inventional
7353369,3,G,G06,G06F,G06F9/30145,inventional
7353369,4,G,G06,G06F,G06F9/321,inventional
7353369,5,G,G06,G06F,G06F9/3887,inventional
7353369,6,G,G06,G06F,G06F9/38873,inventional
7353369,7,G,G06,G06F,G06F9/3888,inventional
7353369,8,G,G06,G06F,G06F9/38885,inventional
7353480,0,G,G06,G06F,G06F30/39,inventional
7353516,0,G,G06,G06F,G06F9/3851,inventional
7353516,1,G,G06,G06F,G06F9/5016,inventional
7353516,2,G,G06,G06F,G06F15/7867,inventional
7310722,0,G,G06,G06F,G06F9/3802,inventional
7310722,1,G,G06,G06F,G06F9/3851,inventional
7310722,2,G,G06,G06F,G06F9/3888,inventional
7265759,0,G,G06,G06F,G06F13/409,inventional
7265764,0,G,G09,G09G,G09G5/08,inventional
7265764,1,G,G09,G09G,G09G5/225,additional
7265764,2,G,G09,G09G,G09G5/30,additional
7265764,3,G,G09,G09G,G09G5/32,additional
7265764,4,G,G09,G09G,G09G2340/10,additional
7265764,5,G,G09,G09G,G09G2340/125,additional
6897874,0,G,G09,G09G,G09G5/395,inventional
6897874,1,G,G09,G09G,G09G5/391,additional
6897874,2,G,G09,G09G,G09G2340/125,additional
7079156,0,G,G06,G06T,G06T15/005,inventional
7079156,1,G,G06,G06T,G06T11/40,inventional
7126608,0,G,G09,G09G,G09G3/2092,inventional
7126608,1,G,G09,G09G,G09G5/363,additional
7126608,2,G,G09,G09G,G09G2330/021,additional
7126608,3,G,G09,G09G,G09G2330/026,additional
7126826,0,H,H01,H01L,H01L23/4006,inventional
7126826,1,H,H01,H01L,H01L23/467,inventional
7126826,2,H,H01,H01L,H01L2023/405,additional
7126826,3,H,H01,H01L,H01L2023/4062,additional
7126826,4,H,H01,H01L,H01L2023/4087,additional
7126826,5,H,H01,H01L,H01L2924/0002,additional
7176878,0,G,G09,G09G,G09G3/3406,inventional
7176878,1,G,G09,G09G,G09G3/3685,additional
7176878,2,G,G09,G09G,G09G2320/0276,additional
7176878,3,G,G09,G09G,G09G2320/0626,additional
7176878,4,G,G09,G09G,G09G2320/064,additional
7176878,5,G,G09,G09G,G09G2320/0646,additional
7176878,6,G,G09,G09G,G09G2320/0653,additional
7176878,7,G,G09,G09G,G09G2330/021,additional
7176878,8,G,G09,G09G,G09G2360/16,additional
7355602,0,G,G06,G06T,G06T11/40,inventional
7355603,0,G,G06,G06T,G06T15/04,inventional
7355603,1,G,G06,G06T,G06T2200/28,additional
7080194,0,G,G06,G06F,G06F13/1605,inventional
6992667,0,G,G06,G06T,G06T11/40,inventional
6992667,1,G,G06,G06T,G06T15/005,inventional
6992667,2,G,G06,G06T,G06T15/04,inventional
6992667,3,G,G06,G06T,G06T15/50,inventional
6992667,4,G,G06,G06T,G06T15/503,inventional
6992667,5,G,G06,G06T,G06T15/506,inventional
6992669,0,G,G06,G06T,G06T11/40,inventional
6992669,1,G,G06,G06T,G06T15/005,inventional
6992669,2,G,G06,G06T,G06T15/04,inventional
6992669,3,G,G06,G06T,G06T15/50,inventional
6992669,4,G,G06,G06T,G06T15/503,inventional
6992669,5,G,G06,G06T,G06T15/506,inventional
7221368,0,G,G06,G06T,G06T11/203,inventional
7221369,0,G,G06,G06T,G06T1/60,inventional
7221369,1,G,G06,G06F,G06F13/4059,inventional
7221369,2,G,G09,G09G,G09G5/363,additional
7221371,0,G,G06,G06T,G06T15/04,inventional
6848057,0,G,G06,G06F,G06F1/3203,inventional
7034829,0,G,G06,G06T,G06T11/40,inventional
7034829,1,G,G06,G06T,G06T15/005,inventional
7034829,2,G,G06,G06T,G06T15/04,inventional
7034829,3,G,G06,G06T,G06T15/50,inventional
7034829,4,G,G06,G06T,G06T15/503,inventional
7034829,5,G,G06,G06T,G06T15/506,inventional
7221566,0,G,G06,G06F,G06F1/20,inventional
7221566,1,H,H01,H01L,H01L23/467,inventional
7221566,2,F,F28,F28D,F28D2021/0029,additional
7221566,3,F,F28,F28F,F28F2265/28,additional
7221566,4,H,H01,H01L,H01L2924/0002,additional
7221851,0,H,H04,H04N,H04N5/783,inventional
7221851,1,H,H04,H04N,H04N5/85,additional
7221851,2,H,H04,H04N,H04N9/8042,additional
7356621,0,G,G06,G06F,G06F13/102,inventional
7178130,0,G,G06,G06F,G06F30/30,inventional
7178130,1,G,G06,G06F,G06F9/4494,additional
7313710,0,G,G06,G06F,G06F7/49942,inventional
7313710,1,G,G06,G06F,G06F1/3203,inventional
7313710,2,G,G06,G06F,G06F1/3293,inventional
7313710,3,G,G06,G06T,G06T15/005,inventional
7313710,4,Y,Y02,Y02D,Y02D10/00,additional
7268785,0,G,G06,G06T,G06T1/20,inventional
7268785,1,G,G06,G06T,G06T15/005,inventional
7268786,0,G,G06,G06T,G06T15/005,inventional
6947047,0,G,G06,G06F,G06F9/30181,inventional
6947047,1,G,G06,G06F,G06F9/30189,inventional
6947047,2,G,G06,G06F,G06F9/3836,inventional
6947047,3,G,G06,G06F,G06F9/3838,inventional
6947047,4,G,G06,G06F,G06F9/3851,inventional
6947047,5,G,G06,G06F,G06F9/3854,inventional
6947047,6,G,G06,G06F,G06F9/3858,inventional
6947047,7,G,G06,G06F,G06F9/38585,inventional
6947047,8,G,G06,G06F,G06F9/3885,inventional
6947047,9,G,G06,G06F,G06F9/3888,inventional
6947047,10,G,G06,G06T,G06T1/20,inventional
6947049,0,G,G06,G06T,G06T1/60,inventional
6947049,1,G,G06,G06T,G06T15/005,inventional
7400325,0,G,G06,G06T,G06T15/40,inventional
7400325,1,G,G06,G06T,G06T11/40,inventional
7400326,0,G,G06,G06F,G06F13/4018,inventional
7400327,0,G,G06,G06F,G06F13/161,inventional
7400327,1,G,G06,G06T,G06T1/60,inventional
7400327,2,G,G09,G09G,G09G5/001,inventional
7400327,3,G,G09,G09G,G09G5/39,inventional
7400327,4,G,G09,G09G,G09G2360/12,additional
7400327,5,G,G09,G09G,G09G2360/123,additional
7081895,0,G,G06,G06T,G06T1/20,inventional
7081895,1,G,G06,G06T,G06T15/005,inventional
7081896,0,G,G09,G09G,G09G5/395,inventional
7081896,1,G,G09,G09G,G09G2320/02,additional
7081902,0,G,G09,G09G,G09G5/363,inventional
7081902,1,G,G09,G09G,G09G2320/0276,additional
7081902,2,G,G09,G09G,G09G2320/0673,additional
6947865,0,G,G01,G01K,G01K1/00,inventional
7129909,0,G,G09,G09G,G09G5/00,inventional
7129909,1,G,G09,G09G,G09G2340/0414,additional
7129909,2,G,G09,G09G,G09G2340/0421,additional
7129909,3,G,G09,G09G,G09G2340/0428,additional
7129909,4,G,G09,G09G,G09G2360/02,additional
7315912,0,G,G06,G06F,G06F13/4036,inventional
7315912,1,G,G06,G06F,G06F13/1642,inventional
7315957,0,G,G06,G06F,G06F1/3203,inventional
7315957,1,G,G06,G06F,G06F1/06,inventional
7315957,2,G,G06,G06F,G06F1/324,inventional
7315957,3,Y,Y02,Y02D,Y02D10/00,additional
7450027,0,G,G06,G06F,G06F13/385,inventional
6995767,0,G,G06,G06T,G06T15/04,inventional
7224359,0,G,G06,G06T,G06T15/30,inventional
7358970,0,G,G06,G06T,G06T15/005,inventional
7358970,1,G,G06,G06T,G06T15/30,inventional
7358970,2,G,G06,G06T,G06T15/40,inventional
7450120,0,G,G06,G06T,G06T15/005,inventional
7450120,1,G,G06,G06T,G06T15/405,inventional
7450123,0,G,G06,G06T,G06T15/503,inventional
7450123,1,G,G06,G06T,G06T15/04,inventional
7450129,0,G,G06,G06T,G06T15/00,inventional
7450129,1,G,G06,G06F,G06F3/14,inventional
7450129,2,G,G06,G06T,G06T9/00,inventional
7450129,3,G,G06,G06T,G06T15/005,inventional
7450129,4,G,G06,G06T,G06T2200/16,additional
7450129,5,G,G06,G06T,G06T2210/52,additional
7450129,6,G,G09,G09G,G09G5/363,additional
7450129,7,G,G09,G09G,G09G2340/10,additional
7450129,8,G,G09,G09G,G09G2340/12,additional
7450129,9,G,G09,G09G,G09G2360/06,additional
7450136,0,G,G06,G06T,G06T15/005,inventional
7359197,0,G,G06,G06F,G06F1/20,inventional
7359197,1,H,H05,H05K,H05K7/20727,inventional
7359197,2,H,H05,H05K,H05K7/20772,inventional
7359197,3,G,G06,G06F,G06F2200/201,additional
7359205,0,G,G06,G06F,G06F1/20,inventional
7359380,0,H,H04,H04L,H04L63/0236,inventional
7359380,1,H,H04,H04L,H04L45/16,inventional
7359380,2,H,H04,H04L,H04L45/306,inventional
7359380,3,H,H04,H04L,H04L45/60,inventional
7359380,4,H,H04,H04L,H04L45/742,inventional
7359380,5,H,H04,H04L,H04L63/10,inventional
7359380,6,H,H04,H04L,H04L61/2514,additional
7180742,0,H,H01,H01L,H01L23/473,inventional
7180742,1,H,H01,H01L,H01L25/0657,inventional
7180742,2,H,H01,H01L,H01L2224/16,additional
7180742,3,H,H01,H01L,H01L2224/73253,additional
7180742,4,H,H01,H01L,H01L2225/06589,additional
7180742,5,Y,Y10,Y10T,Y10T29/49359,additional
7225216,0,G,G06,G06F,G06F7/483,inventional
7225216,1,G,G06,G06F,G06F7/5443,inventional
7225216,2,G,G06,G06F,G06F2207/3884,additional
7038678,0,G,G06,G06T,G06T15/60,inventional
7038685,0,G,G06,G06T,G06T15/005,inventional
7038686,0,G,G06,G06T,G06T15/005,inventional
7038692,0,G,G06,G06T,G06T15/005,inventional
7038692,1,G,G06,G06T,G06T1/60,inventional
7225279,0,G,G06,G06F,G06F9/4494,inventional
7225323,0,G,G06,G06F,G06F9/3885,inventional
7225323,1,G,G06,G06F,G06F7/483,inventional
7225323,2,G,G06,G06F,G06F9/30014,inventional
7225323,3,G,G06,G06F,G06F9/30021,inventional
7225323,4,G,G06,G06F,G06F9/30025,inventional
7225323,5,G,G06,G06F,G06F9/30032,inventional
7225323,6,G,G06,G06F,G06F9/3875,inventional
7359983,0,H,H04,H04L,H04L61/2517,inventional
7359983,1,H,H04,H04L,H04L61/2564,inventional
7359983,2,H,H04,H04L,H04L61/2585,inventional
7359983,3,H,H04,H04L,H04L63/0227,inventional
7359983,4,H,H04,H04L,H04L69/16,inventional
7359983,5,H,H04,H04L,H04L69/166,inventional
7359983,6,H,H04,H04L,H04L63/12,additional
7271810,0,G,G06,G06T,G06T15/04,inventional
7271810,1,G,G09,G09G,G09G5/003,additional
7271810,2,G,G09,G09G,G09G2340/0407,additional
7403208,0,G,G06,G06T,G06T11/001,inventional
7403208,1,G,G06,G06T,G06T11/40,inventional
7360216,0,G,G06,G06F,G06F9/4887,inventional
7451259,0,H,H04,H04L,H04L49/901,inventional
7451259,1,H,H04,H04L,H04L49/90,inventional
7451259,2,H,H04,H04L,H04L49/9073,inventional
7084780,0,G,G06,G06F,G06F3/0219,inventional
7084780,1,G,G06,G06F,G06F3/0231,inventional
7084780,2,H,H04,H04N,H04N5/765,inventional
7084780,3,H,H04,H04N,H04N21/42204,inventional
7084780,4,H,H04,H04N,H04N21/426,inventional
7084780,5,H,H04,H04N,H04N21/43615,inventional
7084780,6,H,H04,H04N,H04N21/47,inventional
7084780,7,H,H04,H04N,H04N5/775,additional
7039717,0,H,H04,H04L,H04L69/16,inventional
7039717,1,H,H04,H04L,H04L69/161,inventional
7039717,2,H,H04,H04L,H04L69/162,inventional
7039717,3,H,H04,H04L,H04L69/169,inventional
7085184,0,G,G11,G11C,G11C7/12,inventional
7272680,0,G,G06,G06F,G06F13/385,inventional
7272680,1,G,G06,G06F,G06F13/28,inventional
7404002,0,H,H04,H04L,H04L12/1854,inventional
7404002,1,H,H04,H04L,H04L63/08,additional
7500041,0,G,G06,G06F,G06F3/1438,inventional
7404056,0,G,G06,G06F,G06F9/3851,inventional
7404056,1,G,G06,G06F,G06F9/384,inventional
7404056,2,G,G06,G06F,G06F9/3863,inventional
7404056,3,G,G06,G06F,G06F9/3888,inventional
7404059,0,G,G06,G06F,G06F9/3851,inventional
7404059,1,G,G06,G06F,G06F9/3888,inventional
7404059,2,G,G06,G06F,G06F9/462,inventional
7404059,3,G,G06,G06T,G06T15/005,inventional
7318139,0,G,G06,G06F,G06F9/30043,inventional
7318139,1,G,G06,G06F,G06F9/3004,inventional
7318139,2,G,G06,G06F,G06F9/3824,inventional
7318139,3,G,G06,G06F,G06F12/023,inventional
7318139,4,G,G06,G06F,G06F11/349,additional
6999088,0,G,G09,G09G,G09G5/39,inventional
6999088,1,G,G09,G09G,G09G2360/122,additional
6999088,2,G,G09,G09G,G09G2360/125,additional
7453158,0,H,H01,H01L,H01L24/05,inventional
7453158,1,H,H01,H01L,H01L23/528,inventional
7453158,2,H,H01,H01L,H01L23/562,inventional
7453158,3,H,H01,H01L,H01L24/03,inventional
7453158,4,H,H01,H01L,H01L24/06,inventional
7453158,5,H,H01,H01L,H01L24/45,additional
7453158,6,H,H01,H01L,H01L2224/02166,additional
7453158,7,H,H01,H01L,H01L2224/04042,additional
7453158,8,H,H01,H01L,H01L2224/05093,additional
7453158,9,H,H01,H01L,H01L2224/05095,additional
7453158,10,H,H01,H01L,H01L2224/05096,additional
7453158,11,H,H01,H01L,H01L2224/05554,additional
7453158,12,H,H01,H01L,H01L2224/45015,additional
7453158,13,H,H01,H01L,H01L2224/45144,additional
7453158,14,H,H01,H01L,H01L2924/00014,additional
7453158,15,H,H01,H01L,H01L2924/01005,additional
7453158,16,H,H01,H01L,H01L2924/01006,additional
7453158,17,H,H01,H01L,H01L2924/01019,additional
7453158,18,H,H01,H01L,H01L2924/01033,additional
7453158,19,H,H01,H01L,H01L2924/01074,additional
7453158,20,H,H01,H01L,H01L2924/01079,additional
7453158,21,H,H01,H01L,H01L2924/014,additional
7453158,22,H,H01,H01L,H01L2924/14,additional
7362332,0,G,G06,G06T,G06T13/20,inventional
7362332,1,G,G06,G06T,G06T15/40,inventional
7274369,0,G,G06,G06T,G06T11/60,inventional
7274373,0,G,G09,G09G,G09G5/024,inventional
7274373,1,G,G09,G09G,G09G5/06,inventional
7274373,2,G,G09,G09G,G09G5/363,inventional
7274373,3,G,G09,G09G,G09G2320/0242,additional
7274373,4,G,G09,G09G,G09G2320/0673,additional
7274373,5,G,G09,G09G,G09G2340/06,additional
7274373,6,G,G09,G09G,G09G2340/10,additional
7184040,0,G,G06,G06T,G06T15/005,inventional
